[2021-08-26 17:46:40.016749] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=56
[2021-08-26 17:46:40.016760] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=57
[2021-08-26 17:46:40.016769] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=58
[2021-08-26 17:46:40.016779] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=59
[2021-08-26 17:46:40.016787] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=60
[2021-08-26 17:46:40.016796] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=62
[2021-08-26 17:46:40.016805] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=63
[2021-08-26 17:46:40.016814] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=64
[2021-08-26 17:46:40.016823] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=65
[2021-08-26 17:46:40.016832] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=66
[2021-08-26 17:46:40.016841] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=67
[2021-08-26 17:46:40.016850] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=68
[2021-08-26 17:46:40.016859] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=69
[2021-08-26 17:46:40.016868] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=70
[2021-08-26 17:46:40.016876] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=71
[2021-08-26 17:46:40.016885] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=72
[2021-08-26 17:46:40.016894] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=73
[2021-08-26 17:46:40.016905] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=74
[2021-08-26 17:46:40.016914] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=3
[2021-08-26 17:46:40.016923] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=2
[2021-08-26 17:46:40.016932] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=1
[2021-09-24 16:13:20.009940] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=5
[2021-09-24 16:13:20.009959] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=16
[2021-09-24 16:13:20.009970] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=17
[2021-09-24 16:13:20.009979] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=18
[2021-09-24 16:13:20.009989] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=19
[2021-09-24 16:13:20.010001] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=20
[2021-09-24 16:13:20.010014] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=21
[2021-09-24 16:13:20.010025] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=22
[2021-09-24 16:13:20.010034] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=23
[2021-09-24 16:13:20.010044] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=24
[2021-09-24 16:13:20.010053] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=25
[2021-09-24 16:13:20.010064] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=26
[2021-09-24 16:13:20.010078] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=27
[2021-09-24 16:13:20.010087] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=28
[2021-09-24 16:13:20.010100] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=29
[2021-09-24 16:13:20.010109] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=30
[2021-09-24 16:13:20.010120] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=31
[2021-09-24 16:13:20.010129] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=75
[2021-09-24 16:13:20.010138] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=32
[2021-09-24 16:13:20.010147] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=33
[2021-09-24 16:13:20.010156] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=34
[2021-09-24 16:13:20.010165] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=35
[2021-09-24 16:13:20.010175] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=36
[2021-09-24 16:13:20.010185] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=37
[2021-09-24 16:13:20.010196] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=38
[2021-09-24 16:13:20.010205] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=39
[2021-09-24 16:13:20.010216] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=40
[2021-09-24 16:13:20.010225] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=41
[2021-09-24 16:13:20.010235] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=42
[2021-09-24 16:13:20.010244] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=43
[2021-09-24 16:13:20.010253] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=84
[2021-09-24 16:13:20.010262] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=44
[2021-09-24 16:13:20.010271] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=45
[2021-09-24 16:13:20.010280] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=46
[2021-09-24 16:13:20.010295] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=47
[2021-09-24 16:13:20.010307] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=48
[2021-09-24 16:13:20.010316] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=49
[2021-09-24 16:13:20.010325] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=50
[2021-09-24 16:13:20.010334] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=51
[2021-09-24 16:13:20.010343] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=52
[2021-09-24 16:13:20.010352] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=53
[2021-09-24 16:13:20.010361] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=54
[2021-09-24 16:13:20.010370] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=55
[2021-09-24 16:13:20.010379] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=56
[2021-09-24 16:13:20.010388] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=57
[2021-09-24 16:13:20.010397] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=58
[2021-09-24 16:13:20.010406] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=59
[2021-09-24 16:13:20.010414] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=60
[2021-09-24 16:13:20.010424] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=62
[2021-09-24 16:13:20.010434] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=63
[2021-09-24 16:13:20.010442] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=64
[2021-09-24 16:13:20.010451] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=65
[2021-09-24 16:13:20.010460] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=66
[2021-09-24 16:13:20.010469] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=67
[2021-09-24 16:13:20.010478] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=68
[2021-09-24 16:13:20.010486] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=69
[2021-09-24 16:13:20.010496] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=70
[2021-09-24 16:13:20.010505] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=71
